academic_item,applies_to_all_offerings,code,type
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50008,True,066310G,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
C50009,True,018126E,CRICOS
