academic_item,applies_to_all_offerings,code,type,Status
C09076,True,084097B,CRICOS,Removed or Changed
C09071,True,084092G,CRICOS,Removed or Changed
C09071,True,084092G,CRICOS,Removed or Changed
C09071,True,084092G,CRICOS,Removed or Changed
C09071,True,084092G,CRICOS,Removed or Changed
C09071,True,084092G,CRICOS,Removed or Changed
C09071,True,084092G,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C10371,True,087738E,CRICOS,Removed or Changed
C07152,True,pending,CRICOS,Removed or Changed
C07152,True,pending,CRICOS,Removed or Changed
C07152,True,pending,CRICOS,Removed or Changed
C07152,True,pending,CRICOS,Removed or Changed
C04265,True,080273A,CRICOS,Removed or Changed
C04265,True,080273A,CRICOS,Removed or Changed
C04265,True,080273A,CRICOS,Removed or Changed
C04265,True,080273A,CRICOS,Removed or Changed
C04265,True,080273A,CRICOS,Removed or Changed
C04265,True,080273A,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C07137,True,098063G,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C10445,True,106143D,CRICOS,Removed or Changed
C04448,True,112843C,CRICOS,Removed or Changed
C04448,True,112843C,CRICOS,Removed or Changed
C04448,True,112843C,CRICOS,Removed or Changed
C04448,True,112843C,CRICOS,Removed or Changed
C04448,True,112843C,CRICOS,Removed or Changed
C09167,True,110748G,CRICOS,Removed or Changed
C09167,True,110748G,CRICOS,Removed or Changed
C09167,True,110748G,CRICOS,Removed or Changed
C09167,True,110748G,CRICOS,Removed or Changed
C09167,True,110748G,CRICOS,Removed or Changed
C09167,True,110748G,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C09136,True,106934F,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C04278,True,081093G,CRICOS,Removed or Changed
C09073,True,084094E,CRICOS,Removed or Changed
C09073,True,084094E,CRICOS,Removed or Changed
C09073,True,084094E,CRICOS,Removed or Changed
C09073,True,084094E,CRICOS,Removed or Changed
C09073,True,084094E,CRICOS,Removed or Changed
C09073,True,084094E,CRICOS,Removed or Changed
C04006,True,001099J,CRICOS,Removed or Changed
C04006,True,001099J,CRICOS,Removed or Changed
C04006,True,001099J,CRICOS,Removed or Changed
C04006,True,001099J,CRICOS,Removed or Changed
C04006,True,001099J,CRICOS,Removed or Changed
C04006,True,001099J,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C11307,True,104626A,CRICOS,Removed or Changed
C04390,True,098057F,CRICOS,Removed or Changed
C04390,True,098057F,CRICOS,Removed or Changed
C04390,True,098057F,CRICOS,Removed or Changed
C04390,True,098057F,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C09157,True,106928D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C04438,True,106151D,CRICOS,Removed or Changed
C09124,True,100571,CRICOS,Removed or Changed
C09124,True,100571,CRICOS,Removed or Changed
C09124,True,100571,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C09135,True,106931J,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C10370,True,087767M,CRICOS,Removed or Changed
C04048,True,036581K,CRICOS,Removed or Changed
C04048,True,036581K,CRICOS,Removed or Changed
C04048,True,036581K,CRICOS,Removed or Changed
C04048,True,036581K,CRICOS,Removed or Changed
C10406,True,102567A,CRICOS,Removed or Changed
C10406,True,102567A,CRICOS,Removed or Changed
C10406,True,102567A,CRICOS,Removed or Changed
C10020,True,026187C,CRICOS,Removed or Changed
C10020,True,026187C,CRICOS,Removed or Changed
C10020,True,026187C,CRICOS,Removed or Changed
C10020,True,026187C,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C06125,True,098385A,CRICOS,Removed or Changed
C04374,True,098052M,CRICOS,Removed or Changed
C04374,True,098052M,CRICOS,Removed or Changed
C04374,True,098052M,CRICOS,Removed or Changed
C04374,True,098052M,CRICOS,Removed or Changed
C04374,True,098052M,CRICOS,Removed or Changed
C04374,True,098052M,CRICOS,Removed or Changed
C10307,True,077338D,CRICOS,Removed or Changed
C10307,True,077338D,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C07138,True,100399,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C10338,True,079765B,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C07129,True,055275G,CRICOS,Removed or Changed
C09031,True,040706A,CRICOS,Removed or Changed
C09031,True,040706A,CRICOS,Removed or Changed
C09031,True,040706A,CRICOS,Removed or Changed
C09031,True,040706A,CRICOS,Removed or Changed
C09031,True,040706A,CRICOS,Removed or Changed
C09031,True,040706A,CRICOS,Removed or Changed
C09048,True,044180E,CRICOS,Removed or Changed
C09048,True,044180E,CRICOS,Removed or Changed
C09048,True,044180E,CRICOS,Removed or Changed
C09048,True,044180E,CRICOS,Removed or Changed
C09048,True,044180E,CRICOS,Removed or Changed
C10162,True,032310K,CRICOS,Removed or Changed
C10162,True,032310K,CRICOS,Removed or Changed
C10162,True,032310K,CRICOS,Removed or Changed
C10162,True,032310K,CRICOS,Removed or Changed
C10162,True,032310K,CRICOS,Removed or Changed
C10162,True,032310K,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10389,True,092383G,CRICOS,Removed or Changed
C10383,True,087789E,CRICOS,Removed or Changed
C10383,True,087789E,CRICOS,Removed or Changed
C10383,True,087789E,CRICOS,Removed or Changed
C10383,True,087789E,CRICOS,Removed or Changed
C10383,True,087789E,CRICOS,Removed or Changed
C10383,True,087789E,CRICOS,Removed or Changed
C09019,True,046619G,CRICOS,Removed or Changed
C09019,True,046619G,CRICOS,Removed or Changed
C09019,True,046619G,CRICOS,Removed or Changed
C09019,True,046619G,CRICOS,Removed or Changed
C09019,True,046619G,CRICOS,Removed or Changed
C09019,True,046619G,CRICOS,Removed or Changed
C07136,True,098058E,CRICOS,Removed or Changed
C07136,True,098058E,CRICOS,Removed or Changed
C07136,True,098058E,CRICOS,Removed or Changed
C07136,True,098058E,CRICOS,Removed or Changed
C04258,True,077375K,CRICOS,Removed or Changed
C04258,True,077375K,CRICOS,Removed or Changed
C04258,True,077375K,CRICOS,Removed or Changed
C04258,True,077375K,CRICOS,Removed or Changed
C10243,True,026202J,CRICOS,Removed or Changed
C10243,True,026202J,CRICOS,Removed or Changed
C09147,True,106921M,CRICOS,Removed or Changed
C09147,True,106921M,CRICOS,Removed or Changed
C09147,True,106921M,CRICOS,Removed or Changed
C09147,True,106921M,CRICOS,Removed or Changed
C09147,True,106921M,CRICOS,Removed or Changed
C09147,True,106921M,CRICOS,Removed or Changed
C10302,True,080084F,CRICOS,Removed or Changed
C10302,True,080084F,CRICOS,Removed or Changed
C10302,True,080084F,CRICOS,Removed or Changed
C10302,True,080084F,CRICOS,Removed or Changed
C03025,True,001121E,CRICOS,Removed or Changed
C03025,True,001121E,CRICOS,Removed or Changed
C03025,True,001121E,CRICOS,Removed or Changed
C03025,True,001121E,CRICOS,Removed or Changed
C03025,True,001121E,CRICOS,Removed or Changed
C03025,True,001121E,CRICOS,Removed or Changed
C10026,True,006487A,CRICOS,Removed or Changed
C10026,True,006487A,CRICOS,Removed or Changed
C10026,True,006487A,CRICOS,Removed or Changed
C10026,True,006487A,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C04369,True,096872B,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C07141,True,098503M,CRICOS,Removed or Changed
C09141,True,106923J,CRICOS,Removed or Changed
C09141,True,106923J,CRICOS,Removed or Changed
C09141,True,106923J,CRICOS,Removed or Changed
C09141,True,106923J,CRICOS,Removed or Changed
C09141,True,106923J,CRICOS,Removed or Changed
C09141,True,106923J,CRICOS,Removed or Changed
C10450,True,106138A,CRICOS,Removed or Changed
C10450,True,106138A,CRICOS,Removed or Changed
C10450,True,106138A,CRICOS,Removed or Changed
C10450,True,106138A,CRICOS,Removed or Changed
C10374,True,087778G,CRICOS,Removed or Changed
C10374,True,087778G,CRICOS,Removed or Changed
C10374,True,087778G,CRICOS,Removed or Changed
C10374,True,087778G,CRICOS,Removed or Changed
C10374,True,087778G,CRICOS,Removed or Changed
C10374,True,087778G,CRICOS,Removed or Changed
C09155,True,106914K,CRICOS,Removed or Changed
C09155,True,106914K,CRICOS,Removed or Changed
C10413,True,103340A,CRICOS,Removed or Changed
C10413,True,103340A,CRICOS,Removed or Changed
C10413,True,103340A,CRICOS,Removed or Changed
C10413,True,103340A,CRICOS,Removed or Changed
C10413,True,103340A,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10372,True,087768K,CRICOS,Removed or Changed
C10473,True,110751A,CRICOS,Removed or Changed
C10473,True,110751A,CRICOS,Removed or Changed
C10473,True,110751A,CRICOS,Removed or Changed
C10473,True,110751A,CRICOS,Removed or Changed
C10475,True,110747H,CRICOS,Removed or Changed
C10475,True,110747H,CRICOS,Removed or Changed
C10475,True,110747H,CRICOS,Removed or Changed
C10475,True,110747H,CRICOS,Removed or Changed
C10379,True,087783M,CRICOS,Removed or Changed
C10379,True,087783M,CRICOS,Removed or Changed
C10379,True,087783M,CRICOS,Removed or Changed
C10379,True,087783M,CRICOS,Removed or Changed
C10379,True,087783M,CRICOS,Removed or Changed
C10379,True,087783M,CRICOS,Removed or Changed
C09049,True,098041C,CRICOS,Removed or Changed
C09049,True,098041C,CRICOS,Removed or Changed
C09049,True,098041C,CRICOS,Removed or Changed
C09049,True,098041C,CRICOS,Removed or Changed
C10301,True,080086D,CRICOS,Removed or Changed
C10301,True,080086D,CRICOS,Removed or Changed
C10352,True,088064A,CRICOS,Removed or Changed
C10352,True,088064A,CRICOS,Removed or Changed
C04326,True,114584A,CRICOS,Removed or Changed
C04326,True,114584A,CRICOS,Removed or Changed
C04326,True,114584A,CRICOS,Removed or Changed
C10355,True,088067J,CRICOS,Removed or Changed
C10355,True,088067J,CRICOS,Removed or Changed
C10355,True,088067J,CRICOS,Removed or Changed
C10381,True,087787G,CRICOS,Removed or Changed
C10381,True,087787G,CRICOS,Removed or Changed
C10381,True,087787G,CRICOS,Removed or Changed
C10381,True,087787G,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C10369,True,087737F,CRICOS,Removed or Changed
C11271,True,096459D,CRICOS,Removed or Changed
C11271,True,096459D,CRICOS,Removed or Changed
C11271,True,096459D,CRICOS,Removed or Changed
C11271,True,096459D,CRICOS,Removed or Changed
C11271,True,096459D,CRICOS,Removed or Changed
C11271,True,096459D,CRICOS,Removed or Changed
C09169,True,113303A,CRICOS,Removed or Changed
C09169,True,113303A,CRICOS,Removed or Changed
C03017,True,009468B,CRICOS,Removed or Changed
C03017,True,009468B,CRICOS,Removed or Changed
C03017,True,009468B,CRICOS,Removed or Changed
C03017,True,009468B,CRICOS,Removed or Changed
C03017,True,009468B,CRICOS,Removed or Changed
C03017,True,009468B,CRICOS,Removed or Changed
C11282,True,098049F,CRICOS,Removed or Changed
C11282,True,098049F,CRICOS,Removed or Changed
C11282,True,098049F,CRICOS,Removed or Changed
C11282,True,098049F,CRICOS,Removed or Changed
C04315,True,089510J,CRICOS,Removed or Changed
C04315,True,089510J,CRICOS,Removed or Changed
C04315,True,089510J,CRICOS,Removed or Changed
C04315,True,089510J,CRICOS,Removed or Changed
C10326,True,079756C,CRICOS,Removed or Changed
C10326,True,079756C,CRICOS,Removed or Changed
C10343,True,084785M,CRICOS,Removed or Changed
C10343,True,084785M,CRICOS,Removed or Changed
C10343,True,084785M,CRICOS,Removed or Changed
C10343,True,084785M,CRICOS,Removed or Changed
C10343,True,084785M,CRICOS,Removed or Changed
C10343,True,084785M,CRICOS,Removed or Changed
C10277,True,092410J,CRICOS,Removed or Changed
C10277,True,092410J,CRICOS,Removed or Changed
C10277,True,092410J,CRICOS,Removed or Changed
C10277,True,092410J,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10361,True,087733K,CRICOS,Removed or Changed
C10276,True,092409B,CRICOS,Removed or Changed
C10276,True,092409B,CRICOS,Removed or Changed
C10276,True,092409B,CRICOS,Removed or Changed
C10276,True,092409B,CRICOS,Removed or Changed
C10360,True,088070C,CRICOS,Removed or Changed
C10360,True,088070C,CRICOS,Removed or Changed
C10360,True,088070C,CRICOS,Removed or Changed
C10360,True,088070C,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C04286,True,084674G,CRICOS,Removed or Changed
C09122,True,100449,CRICOS,Removed or Changed
C09122,True,100449,CRICOS,Removed or Changed
C04449,True,113073K,CRICOS,Removed or Changed
C04449,True,113073K,CRICOS,Removed or Changed
C10469,True,110891M,CRICOS,Removed or Changed
C10469,True,110891M,CRICOS,Removed or Changed
C09047,True,088589E,CRICOS,Removed or Changed
C09047,True,088589E,CRICOS,Removed or Changed
C09047,True,088589E,CRICOS,Removed or Changed
C09047,True,088589E,CRICOS,Removed or Changed
C09047,True,088589E,CRICOS,Removed or Changed
C10351,True,088063B,CRICOS,Removed or Changed
C10351,True,088063B,CRICOS,Removed or Changed
C10351,True,088063B,CRICOS,Removed or Changed
C04456,True,Pending,CRICOS,Removed or Changed
C04456,True,Pending,CRICOS,Removed or Changed
C04456,True,Pending,CRICOS,Removed or Changed
C04456,True,Pending,CRICOS,Removed or Changed
C10458,True,106663B,CRICOS,Removed or Changed
C10458,True,106663B,CRICOS,Removed or Changed
C10272,True,071646G,CRICOS,Removed or Changed
C10272,True,071646G,CRICOS,Removed or Changed
C10272,True,071646G,CRICOS,Removed or Changed
C10272,True,071646G,CRICOS,Removed or Changed
C11289,True,098416K,CRICOS,Removed or Changed
C11289,True,098416K,CRICOS,Removed or Changed
C11289,True,098416K,CRICOS,Removed or Changed
C11289,True,098416K,CRICOS,Removed or Changed
C10396,True,102952C,CRICOS,Removed or Changed
C10396,True,102952C,CRICOS,Removed or Changed
C10470,True,110890A,CRICOS,Removed or Changed
C10470,True,110890A,CRICOS,Removed or Changed
C10468,True,110892K,CRICOS,Removed or Changed
C10468,True,110892K,CRICOS,Removed or Changed
C07132,True,088932F,CRICOS,Removed or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03001,True,008672F,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03002,True,008674D,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03012,True,030867M,CRICOS,Added or Changed
C03017,True,009468B,CRICOS,Added or Changed
C03017,True,009468B,CRICOS,Added or Changed
C03017,True,009468B,CRICOS,Added or Changed
C03017,True,009468B,CRICOS,Added or Changed
C03017,True,009468B,CRICOS,Added or Changed
C03017,True,009468B,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03024,True,006407F,CRICOS,Added or Changed
C03025,True,001121E,CRICOS,Added or Changed
C03025,True,001121E,CRICOS,Added or Changed
C03025,True,001121E,CRICOS,Added or Changed
C03025,True,001121E,CRICOS,Added or Changed
C03025,True,001121E,CRICOS,Added or Changed
C03025,True,001121E,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03026,True,032335A,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03029,True,030869J,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
C03032,True,028886D,CRICOS,Added or Changed
